date,country,country_code,project,access,article,qid,views
2017-02-13,United Kingdom,GB,en.wikipedia,32058867,WhatsApp,Q1049511,613
2017-02-13,Taiwan,TW,zh.wikipedia,293080,U2B,Q866,1243
2017-02-13,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,706
2017-02-13,Mexico,MX,en.wikipedia,7529378,Facebook,Q355,1324
2017-02-13,India,IN,en.wikipedia,31591547,Instagram,Q209330,1154
2017-02-13,Morocco,MA,fr.wikipedia,3252248,Facebook,Q355,613
2017-02-13,Philippines,PH,en.wikipedia,7529378,Facebook,Q355,865
2017-02-13,Italy,IT,en.wikipedia,7529378,Facebook,Q355,778
2017-02-13,Taiwan,TW,zh.wikipedia,572923,Facebook,Q355,736
2017-02-13,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,1121
2017-02-13,Canada,CA,en.wikipedia,9988187,Tweet_(Twitter),Q918,469
2017-02-13,Italy,IT,it.wikipedia,2501542,Twitter,Q918,499
2017-02-13,Czech Republic,CZ,cs.wikipedia,157039,YouTube,Q866,497
2017-02-13,Poland,PL,pl.wikipedia,2910444,Instagram,Q209330,506
2017-02-13,Spain,ES,en.wikipedia,7529378,Facebook,Q355,576
2017-02-13,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,1092
2017-02-13,Algeria,DZ,fr.wikipedia,3252248,Facebook,Q355,812
2017-02-13,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,1424
2017-02-13,Canada,CA,en.wikipedia,3524766,YouTube,Q866,3594
2017-02-13,United States of America,US,es.wikipedia,362760,YouTube,Q866,703
2017-02-13,Indonesia,ID,en.wikipedia,7529378,Facebook,Q355,1245
2017-02-13,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,451
2017-02-13,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,2050
2017-02-13,Morocco,MA,ar.wikipedia,232568,ÙÙØ³_Ø¨ÙÙ,Q355,589
2017-02-13,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,3295
2017-02-13,Poland,PL,pl.wikipedia,553300,YouTube,Q866,805
2017-02-13,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,546
2017-02-13,Spain,ES,es.wikipedia,4578215,Twitter,Q918,493
2017-02-13,Spain,ES,es.wikipedia,5125182,Instagram,Q209330,623
2017-02-13,Ukraine,UA,ru.wikipedia,919912,Facebook,Q355,801
2017-02-13,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,2235
2017-02-13,Ukraine,UA,ru.wikipedia,3419486,Instagram,Q209330,494
2017-02-13,Malaysia,MY,en.wikipedia,7529378,Facebook,Q355,451
2017-02-13,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,816
2017-02-13,Australia,AU,en.wikipedia,7529378,Facebook,Q355,518
2017-02-13,Japan,JP,ja.wikipedia,986542,Facebook,Q355,2346
2017-02-13,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,3266
2017-02-13,Japan,JP,ja.wikipedia,894212,YouTube,Q866,3579
2017-02-13,Colombia,CO,es.wikipedia,362760,YouTube,Q866,648
2017-02-13,Brazil,BR,en.wikipedia,7529378,Facebook,Q355,894
2017-02-13,United States of America,US,en.wikipedia,3524766,YouTube,Q866,25248
2017-02-13,Canada,CA,en.wikipedia,31591547,Instagram,Q209330,569
2017-02-13,Colombia,CO,es.wikipedia,1019739,Facebook,Q355,1262
2017-02-13,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,999
2017-02-13,France,FR,fr.wikipedia,3252248,Facebook,Q355,2579
2017-02-13,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,779
2017-02-13,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,549
2017-02-13,Mexico,MX,es.wikipedia,362760,YouTube,Q866,2167
2017-02-13,Spain,ES,es.wikipedia,362760,YouTube,Q866,943
2017-02-13,United Kingdom,GB,en.wikipedia,9988187,Tweet_(Twitter),Q918,710
2017-02-13,Peru,PE,es.wikipedia,1019739,Facebook,Q355,498
2017-02-13,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,2436
2017-02-13,Germany,DE,de.wikipedia,2426353,Twitter,Q918,915
2017-02-13,India,IN,hi.wikipedia,81787,à¤«à¥à¤¸à¤¬à¥à¤,Q355,556
2017-02-13,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,1506
2017-02-13,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,721
2017-02-13,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,482
2017-02-13,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,3666
2017-02-13,India,IN,en.wikipedia,3524766,YouTube,Q866,2426
2017-02-13,Argentina,AR,es.wikipedia,362760,YouTube,Q866,794
2017-02-13,Italy,IT,it.wikipedia,2763155,YouTube,Q866,1495
2017-02-13,France,FR,fr.wikipedia,5969224,Instagram,Q209330,769
2017-02-13,France,FR,fr.wikipedia,776823,YouTube,Q866,1970
2017-02-13,Poland,PL,pl.wikipedia,722829,Facebook,Q355,886
2017-02-13,United States of America,US,en.wikipedia,33548254,Twitch.tv,Q4555537,980
2017-02-13,Australia,AU,en.wikipedia,3524766,YouTube,Q866,784
2017-02-13,Netherlands,NL,nl.wikipedia,612667,Facebook,Q355,517
2017-02-13,United States of America,US,en.wikipedia,9988187,Tweet_(Twitter),Q918,3779
2017-02-13,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,5539
2017-02-13,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,1471
2017-02-13,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,1525
2017-02-13,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,524
2017-02-13,Spain,ES,es.wikipedia,1019739,Facebook,Q355,884
2017-02-13,Canada,CA,en.wikipedia,7529378,Facebook,Q355,885
2017-02-13,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,2181
2017-02-13,Netherlands,NL,en.wikipedia,9988187,Tweet_(Twitter),Q918,1477
2017-02-14,Algeria,DZ,ar.wikipedia,232568,ÙÙØ³_Ø¨ÙÙ,Q355,589
2017-02-14,France,FR,fr.wikipedia,1695137,Twitter,Q918,668
2017-02-14,Germany,DE,de.wikipedia,1397776,YouTube,Q866,2124
2017-02-14,Germany,DE,en.wikipedia,3524766,YouTube,Q866,570
2017-02-14,United States of America,US,es.wikipedia,1019739,Facebook,Q355,513
2017-02-14,Germany,DE,en.wikipedia,7529378,Facebook,Q355,1477
2017-02-14,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,752
2017-02-14,Germany,DE,de.wikipedia,6501279,Instagram,Q209330,1929
2017-02-14,Germany,DE,de.wikipedia,1783100,Facebook,Q355,1749
2017-02-14,Italy,IT,it.wikipedia,2658829,Facebook,Q355,2207
2017-02-14,Nigeria,NG,en.wikipedia,7529378,Facebook,Q355,531
2017-02-14,India,IN,en.wikipedia,9988187,Twitter,Q918,823
2017-02-14,Indonesia,ID,en.wikipedia,3524766,YouTube,Q866,679
2017-02-14,Brazil,BR,pt.wikipedia,330581,YouTube,Q866,1564
2017-02-14,Argentina,AR,en.wikipedia,7529378,Facebook,Q355,757
2017-02-14,United States of America,US,en.wikipedia,7529378,Facebook,Q355,12007
2017-02-14,India,IN,en.wikipedia,7529378,Facebook,Q355,4840
2017-02-14,United Kingdom,GB,en.wikipedia,32058867,WhatsApp,Q1049511,563
2017-02-14,Taiwan,TW,zh.wikipedia,293080,U2B,Q866,1295
2017-02-14,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,724
2017-02-14,Mexico,MX,en.wikipedia,7529378,Facebook,Q355,1176
2017-02-14,India,IN,en.wikipedia,31591547,Instagram,Q209330,1111
2017-02-14,Morocco,MA,fr.wikipedia,3252248,Facebook,Q355,607
2017-02-14,Philippines,PH,en.wikipedia,7529378,Facebook,Q355,839
2017-02-14,Italy,IT,en.wikipedia,7529378,Facebook,Q355,767
2017-02-14,Taiwan,TW,zh.wikipedia,572923,Facebook,Q355,793
2017-02-14,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,1055
2017-02-14,Canada,CA,en.wikipedia,9988187,Twitter,Q918,586
2017-02-14,Poland,PL,pl.wikipedia,2910444,Instagram,Q209330,463
2017-02-14,Spain,ES,en.wikipedia,7529378,Facebook,Q355,467
2017-02-14,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,957
2017-02-14,Algeria,DZ,fr.wikipedia,3252248,Facebook,Q355,805
2017-02-14,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,1369
2017-02-14,Canada,CA,en.wikipedia,3524766,YouTube,Q866,1284
2017-02-14,United States of America,US,es.wikipedia,362760,YouTube,Q866,604
2017-02-14,Indonesia,ID,en.wikipedia,7529378,Facebook,Q355,1426
2017-02-14,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,490
2017-02-14,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,2375
2017-02-14,Morocco,MA,ar.wikipedia,232568,ÙÙØ³_Ø¨ÙÙ,Q355,470
2017-02-14,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,3147
2017-02-14,Poland,PL,pl.wikipedia,553300,YouTube,Q866,962
2017-02-14,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,462
2017-02-14,Spain,ES,es.wikipedia,4578215,Twitter,Q918,500
2017-02-14,Spain,ES,es.wikipedia,5125182,Instagram,Q209330,585
2017-02-14,Ukraine,UA,ru.wikipedia,919912,Facebook,Q355,716
2017-02-14,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,2360
2017-02-14,Ukraine,UA,ru.wikipedia,3419486,Instagram,Q209330,496
2017-02-14,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,883
2017-02-14,Australia,AU,en.wikipedia,7529378,Facebook,Q355,541
2017-02-14,Japan,JP,ja.wikipedia,986542,Facebook,Q355,2332
2017-02-14,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,3157
2017-02-14,Japan,JP,ja.wikipedia,894212,YouTube,Q866,3459
2017-02-14,Colombia,CO,es.wikipedia,362760,YouTube,Q866,852
2017-02-14,Brazil,BR,en.wikipedia,7529378,Facebook,Q355,564
2017-02-14,United States of America,US,en.wikipedia,3524766,YouTube,Q866,22705
2017-02-14,Canada,CA,en.wikipedia,31591547,Instagram,Q209330,564
2017-02-14,Colombia,CO,es.wikipedia,1019739,Facebook,Q355,1265
2017-02-14,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,1266
2017-02-14,France,FR,fr.wikipedia,3252248,Facebook,Q355,2477
2017-02-14,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,722
2017-02-14,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,665
2017-02-14,Mexico,MX,es.wikipedia,362760,YouTube,Q866,2038
2017-02-14,Spain,ES,es.wikipedia,362760,YouTube,Q866,909
2017-02-14,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,651
2017-02-14,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,2263
2017-02-14,Germany,DE,de.wikipedia,2426353,Twitter,Q918,892
2017-02-14,India,IN,hi.wikipedia,81787,à¤«à¥à¤¸à¤¬à¥à¤,Q355,479
2017-02-14,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,1448
2017-02-14,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,821
2017-02-14,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,3249
2017-02-14,India,IN,en.wikipedia,3524766,YouTube,Q866,2882
2017-02-14,Argentina,AR,es.wikipedia,362760,YouTube,Q866,764
2017-02-14,Italy,IT,it.wikipedia,2763155,YouTube,Q866,1396
2017-02-14,France,FR,fr.wikipedia,5969224,Instagram,Q209330,656
2017-02-14,France,FR,fr.wikipedia,776823,YouTube,Q866,2116
2017-02-14,Poland,PL,pl.wikipedia,722829,Facebook,Q355,747
2017-02-14,United States of America,US,en.wikipedia,33548254,Twitch.tv,Q4555537,990
2017-02-14,Australia,AU,en.wikipedia,3524766,YouTube,Q866,703
2017-02-14,Algeria,DZ,en.wikipedia,7529378,Facebook,Q355,541
2017-02-14,Netherlands,NL,nl.wikipedia,612667,Facebook,Q355,511
2017-02-14,United States of America,US,en.wikipedia,9988187,Twitter,Q918,3453
2017-02-14,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,4689
2017-02-14,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,1385
2017-02-14,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,1543
2017-02-14,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,527
2017-02-14,Spain,ES,es.wikipedia,1019739,Facebook,Q355,877
2017-02-14,Canada,CA,en.wikipedia,7529378,Facebook,Q355,928
2017-02-14,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,1924
2017-02-15,Algeria,DZ,ar.wikipedia,232568,ÙÙØ³_Ø¨ÙÙ,Q355,463
2017-02-15,France,FR,fr.wikipedia,1695137,Twitter,Q918,635
2017-02-15,Germany,DE,de.wikipedia,1397776,YouTube,Q866,2128
2017-02-15,Mexico,MX,es.wikipedia,4578215,Twitter,Q918,481
2017-02-15,Germany,DE,en.wikipedia,3524766,YouTube,Q866,478
2017-02-15,United States of America,US,es.wikipedia,1019739,Facebook,Q355,459
2017-02-15,Germany,DE,en.wikipedia,7529378,Facebook,Q355,1427
2017-02-15,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,621
2017-02-15,Germany,DE,de.wikipedia,6501279,Instagram,Q209330,1924
2017-02-15,Germany,DE,de.wikipedia,1783100,Facebook,Q355,1758
2017-02-15,Italy,IT,it.wikipedia,2658829,Facebook,Q355,2134
2017-02-15,Nigeria,NG,en.wikipedia,7529378,Facebook,Q355,663
2017-02-15,India,IN,en.wikipedia,9988187,Twitter,Q918,905
2017-02-15,Indonesia,ID,en.wikipedia,3524766,YouTube,Q866,664
2017-02-15,Brazil,BR,pt.wikipedia,330581,YouTube,Q866,1601
2017-02-15,Argentina,AR,en.wikipedia,7529378,Facebook,Q355,718
2017-02-15,United States of America,US,en.wikipedia,7529378,Facebook,Q355,14576
2017-02-15,India,IN,en.wikipedia,7529378,Facebook,Q355,4701
2017-02-15,United Kingdom,GB,en.wikipedia,32058867,WhatsApp,Q1049511,629
2017-02-15,Taiwan,TW,zh.wikipedia,293080,U2B,Q866,1045
2017-02-15,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,771
2017-02-15,Mexico,MX,en.wikipedia,7529378,Facebook,Q355,1165
2017-02-15,India,IN,en.wikipedia,31591547,Instagram,Q209330,1327
2017-02-15,Morocco,MA,fr.wikipedia,3252248,Facebook,Q355,565
2017-02-15,Philippines,PH,en.wikipedia,7529378,Facebook,Q355,695
2017-02-15,Italy,IT,en.wikipedia,7529378,Facebook,Q355,723
2017-02-15,Taiwan,TW,zh.wikipedia,572923,Facebook,Q355,775
2017-02-15,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,982
2017-02-15,Spain,ES,en.wikipedia,7529378,Facebook,Q355,519
2017-02-15,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,1022
2017-02-15,Algeria,DZ,fr.wikipedia,3252248,Facebook,Q355,778
2017-02-15,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,1144
2017-02-15,Hong Kong,HK,zh.wikipedia,293080,U2B,Q866,452
2017-02-15,Canada,CA,en.wikipedia,3524766,YouTube,Q866,1159
2017-02-15,United States of America,US,es.wikipedia,362760,YouTube,Q866,667
2017-02-15,Indonesia,ID,en.wikipedia,7529378,Facebook,Q355,1195
2017-02-15,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,2331
2017-02-15,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,3376
2017-02-15,Poland,PL,pl.wikipedia,553300,YouTube,Q866,754
2017-02-15,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,493
2017-02-15,Spain,ES,es.wikipedia,5125182,Instagram,Q209330,585
2017-02-15,Ukraine,UA,ru.wikipedia,919912,Facebook,Q355,723
2017-02-15,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,2369
2017-02-15,Ukraine,UA,ru.wikipedia,3419486,Instagram,Q209330,481
2017-02-15,Malaysia,MY,en.wikipedia,7529378,Facebook,Q355,467
2017-02-15,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,803
2017-02-15,Australia,AU,en.wikipedia,7529378,Facebook,Q355,627
2017-02-15,Japan,JP,ja.wikipedia,986542,Facebook,Q355,2199
2017-02-15,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,3916
2017-02-15,Japan,JP,ja.wikipedia,894212,YouTube,Q866,3208
2017-02-15,Colombia,CO,es.wikipedia,362760,YouTube,Q866,718
2017-02-15,Brazil,BR,en.wikipedia,7529378,Facebook,Q355,625
2017-02-15,United States of America,US,en.wikipedia,3524766,YouTube,Q866,20951
2017-02-15,Canada,CA,en.wikipedia,31591547,Instagram,Q209330,480
2017-02-15,Colombia,CO,es.wikipedia,1019739,Facebook,Q355,1242
2017-02-15,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,1449
2017-02-15,France,FR,fr.wikipedia,3252248,Facebook,Q355,2392
2017-02-15,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,821
2017-02-15,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,551
2017-02-15,Mexico,MX,es.wikipedia,362760,YouTube,Q866,1896
2017-02-15,Spain,ES,es.wikipedia,362760,YouTube,Q866,897
2017-02-15,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,655
2017-02-15,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,2563
2017-02-15,Germany,DE,de.wikipedia,2426353,Twitter,Q918,982
2017-02-15,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,1921
2017-02-15,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,849
2017-02-15,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,663
2017-02-15,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,3591
2017-02-15,India,IN,en.wikipedia,3524766,YouTube,Q866,2378
2017-02-15,Argentina,AR,es.wikipedia,362760,YouTube,Q866,703
2017-02-15,Italy,IT,it.wikipedia,2763155,YouTube,Q866,1676
2017-02-15,France,FR,fr.wikipedia,5969224,Instagram,Q209330,671
2017-02-15,France,FR,fr.wikipedia,776823,YouTube,Q866,2029
2017-02-15,Poland,PL,pl.wikipedia,722829,Facebook,Q355,735
2017-02-15,United States of America,US,en.wikipedia,33548254,Twitch.tv,Q4555537,804
2017-02-15,Australia,AU,en.wikipedia,3524766,YouTube,Q866,766
2017-02-15,Algeria,DZ,en.wikipedia,7529378,Facebook,Q355,471
2017-02-15,Netherlands,NL,nl.wikipedia,612667,Facebook,Q355,548
2017-02-15,United States of America,US,en.wikipedia,9988187,Twitter,Q918,3668
2017-02-15,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,4824
2017-02-15,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,1289
2017-02-15,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,1436
2017-02-15,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,559
2017-02-15,Spain,ES,es.wikipedia,1019739,Facebook,Q355,861
2017-02-15,Canada,CA,en.wikipedia,7529378,Facebook,Q355,880
2017-02-15,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,2075
2017-02-16,Algeria,DZ,ar.wikipedia,232568,ÙÙØ³_Ø¨ÙÙ,Q355,519
2017-02-16,France,FR,fr.wikipedia,1695137,Twitter,Q918,613
2017-02-16,Germany,DE,de.wikipedia,1397776,YouTube,Q866,1927
2017-02-16,Mexico,MX,es.wikipedia,4578215,Twitter,Q918,498
2017-02-16,Germany,DE,en.wikipedia,3524766,YouTube,Q866,455
2017-02-16,United States of America,US,es.wikipedia,1019739,Facebook,Q355,537
2017-02-16,Germany,DE,en.wikipedia,7529378,Facebook,Q355,1597
2017-02-16,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,673
2017-02-16,Germany,DE,de.wikipedia,6501279,Instagram,Q209330,1780
2017-02-16,Germany,DE,de.wikipedia,1783100,Facebook,Q355,1689
2017-02-16,Italy,IT,it.wikipedia,2658829,Facebook,Q355,1538
2017-02-16,Nigeria,NG,en.wikipedia,7529378,Facebook,Q355,468
2017-02-16,India,IN,en.wikipedia,9988187,Twitter,Q918,921
2017-02-16,Indonesia,ID,en.wikipedia,3524766,YouTube,Q866,776
2017-02-16,Brazil,BR,pt.wikipedia,330581,YouTube,Q866,1376
2017-02-16,Argentina,AR,en.wikipedia,7529378,Facebook,Q355,548
2017-02-16,United States of America,US,en.wikipedia,7529378,Facebook,Q355,16579
2017-02-16,India,IN,en.wikipedia,7529378,Facebook,Q355,4831
2017-02-16,United Kingdom,GB,en.wikipedia,32058867,WhatsApp,Q1049511,647
2017-02-16,Taiwan,TW,zh.wikipedia,293080,U2B,Q866,971
2017-02-16,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,699
2017-02-16,Mexico,MX,en.wikipedia,7529378,Facebook,Q355,1148
2017-02-16,India,IN,en.wikipedia,31591547,Instagram,Q209330,1224
2017-02-16,Morocco,MA,fr.wikipedia,3252248,Facebook,Q355,485
2017-02-16,Philippines,PH,en.wikipedia,7529378,Facebook,Q355,749
2017-02-16,Italy,IT,en.wikipedia,7529378,Facebook,Q355,478
2017-02-16,Taiwan,TW,zh.wikipedia,572923,Facebook,Q355,617
2017-02-16,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,1056
2017-02-16,Spain,ES,en.wikipedia,7529378,Facebook,Q355,597
2017-02-16,unknown,--,en.wikipedia,7529378,Facebook,Q355,555
2017-02-16,Brazil,BR,pt.wikipedia,1306218,Twitter,Q918,492
2017-02-16,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,1063
2017-02-16,South Africa,ZA,en.wikipedia,7529378,Facebook,Q355,523
2017-02-16,Algeria,DZ,fr.wikipedia,3252248,Facebook,Q355,805
2017-02-16,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,1260
2017-02-16,Canada,CA,en.wikipedia,3524766,YouTube,Q866,1162
2017-02-16,United States of America,US,es.wikipedia,362760,YouTube,Q866,748
2017-02-16,Indonesia,ID,en.wikipedia,7529378,Facebook,Q355,1471
2017-02-16,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,464
2017-02-16,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,1863
2017-02-16,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,3514
2017-02-16,Poland,PL,pl.wikipedia,553300,YouTube,Q866,635
2017-02-16,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,500
2017-02-16,France,FR,en.wikipedia,7529378,Facebook,Q355,471
2017-02-16,Spain,ES,es.wikipedia,5125182,Instagram,Q209330,635
2017-02-16,Ukraine,UA,ru.wikipedia,919912,Facebook,Q355,796
2017-02-16,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,2165
2017-02-16,Ukraine,UA,ru.wikipedia,3419486,Instagram,Q209330,480
2017-02-16,Malaysia,MY,en.wikipedia,7529378,Facebook,Q355,458
2017-02-16,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,958
2017-02-16,Australia,AU,en.wikipedia,7529378,Facebook,Q355,674
2017-02-16,Japan,JP,ja.wikipedia,986542,Facebook,Q355,2160
2017-02-16,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,3414
2017-02-16,Japan,JP,ja.wikipedia,894212,YouTube,Q866,3035
2017-02-16,Colombia,CO,es.wikipedia,362760,YouTube,Q866,796
2017-02-16,Brazil,BR,en.wikipedia,7529378,Facebook,Q355,668
2017-02-16,United States of America,US,en.wikipedia,3524766,YouTube,Q866,20927
2017-02-16,Canada,CA,en.wikipedia,31591547,Instagram,Q209330,541
2017-02-16,Colombia,CO,es.wikipedia,1019739,Facebook,Q355,1147
2017-02-16,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,2451
2017-02-16,France,FR,fr.wikipedia,3252248,Facebook,Q355,1820
2017-02-16,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,655
2017-02-16,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,693
2017-02-16,Mexico,MX,es.wikipedia,362760,YouTube,Q866,2026
2017-02-16,Spain,ES,es.wikipedia,362760,YouTube,Q866,916
2017-02-16,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,795
2017-02-16,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,2502
2017-02-16,Germany,DE,de.wikipedia,2426353,Twitter,Q918,967
2017-02-16,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,1879
2017-02-16,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,689
2017-02-16,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,481
2017-02-16,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,3582
2017-02-16,India,IN,en.wikipedia,3524766,YouTube,Q866,2174
2017-02-16,Argentina,AR,es.wikipedia,362760,YouTube,Q866,580
2017-02-16,Italy,IT,it.wikipedia,2763155,YouTube,Q866,1369
2017-02-16,France,FR,fr.wikipedia,5969224,Instagram,Q209330,621
2017-02-16,France,FR,fr.wikipedia,776823,YouTube,Q866,1891
2017-02-16,Poland,PL,pl.wikipedia,722829,Facebook,Q355,602
2017-02-16,United States of America,US,en.wikipedia,33548254,Twitch.tv,Q4555537,944
2017-02-16,Australia,AU,en.wikipedia,3524766,YouTube,Q866,668
2017-02-16,Colombia,CO,es.wikipedia,4779374,WhatsApp,Q1049511,450
2017-02-16,Algeria,DZ,en.wikipedia,7529378,Facebook,Q355,482
2017-02-16,Netherlands,NL,nl.wikipedia,612667,Facebook,Q355,475
2017-02-16,United States of America,US,en.wikipedia,9988187,Twitter,Q918,3725
2017-02-16,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,4429
2017-02-16,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,1329
2017-02-16,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,1813
2017-02-16,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,532
2017-02-16,Spain,ES,es.wikipedia,1019739,Facebook,Q355,1187
2017-02-16,Canada,CA,en.wikipedia,7529378,Facebook,Q355,902
2017-02-16,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,2275
2017-02-17,France,FR,fr.wikipedia,1695137,Twitter,Q918,615
2017-02-17,Germany,DE,de.wikipedia,1397776,YouTube,Q866,2204
2017-02-17,Mexico,MX,es.wikipedia,4578215,Twitter,Q918,524
2017-02-17,Spain,ES,es.wikipedia,4779374,WhatsApp,Q1049511,456
2017-02-17,Germany,DE,en.wikipedia,3524766,YouTube,Q866,504
2017-02-17,United States of America,US,es.wikipedia,1019739,Facebook,Q355,515
2017-02-17,Germany,DE,en.wikipedia,7529378,Facebook,Q355,1516
2017-02-17,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,623
